Booking_ID,Ticket_Price,Distance_km,Flight_Duration_hr,Passenger_Age,Airline,Travel_Class,Departure_City,Payment_Method
FB4614,1963.48,3169.8,1.11,73,Airways,Business,Singapore,Credit Card
FB4615,617.68,5546.4,19.75,27,S Airlines,Business,Frankfurt,Debit Card
FB4616,2872.57,4050.3,8.37,73,E Airlines,Premium Economy,Mumbai,Debit Card
FB4617,4256.58,9009.7,1.42,76,Q Airways,Economy,Dubai,Credit Card
FB4618,4020.45,11663.3,22.99,72,B Airways,Premium Economy,Singapore,PayPal
FB4619,1040.59,5425.0,3.92,57,Airways,Premium Economy,Singapore,Cash
FB4620,3429.27,10374.1,14.02,30,E Airlines,Economy,Dubai,Credit Card
FB4621,1258.42,6920.6,7.21,46,E Airlines,Premium Economy,Dubai,Cash
FB4622,1247.4,2139.7,2.1,22,Q Airways,Business,London,PayPal
FB4623,4395.54,8380.3,1.72,75,E Airlines,Economy,Singapore,Cash
FB4624,1398.41,6307.2,3.33,75,Q Airways,Premium Economy,Dubai,UPI
FB4625,1463.59,7912.1,2.25,76,S Airlines,First,Paris,Credit Card
FB4626,203.14,10709.3,19.13,29,Q Airways,Premium Economy,New York,Debit Card
FB4627,4379.21,5453.1,12.4,76,Airways,First,Frankfurt,Net Banking
FB4628,4004.46,10843.8,8.9,30,E Airlines,Business,Frankfurt,PayPal
FB4629,3211.18,9082.8,10.75,39,E Airlines,First,Paris,PayPal
FB4630,3801.28,6016.7,23.26,57,E Airlines,Premium Economy,Frankfurt,Net Banking
FB4631,929.83,7357.7,22.81,32,Q Airways,Premium Economy,Mumbai,Credit Card
FB4632,2399.95,4109.3,18.03,30,B Airways,Premium Economy,Frankfurt,Net Banking
FB4633,1885.85,11808.1,22.17,18,Q Airways,Economy,Delhi,Cash
FB4634,650.13,8108.0,8.33,71,Airways,Economy,Frankfurt,Net Banking
FB4635,2533.43,813.0,9.84,55,Q Airways,Premium Economy,Paris,Cash
FB4636,4619.55,4121.5,15.54,60,E Airlines,Premium Economy,London,Cash
FB4637,392.28,7592.8,15.78,62,S Airlines,Business,Dubai,Debit Card
FB4638,1599.01,959.1,12.3,70,Airways,Economy,Delhi,Net Banking
FB4639,1196.2,579.4,10.32,69,S Airlines,Economy,London,Debit Card
FB4640,1343.1,5565.3,24.66,18,Airways,Economy,Singapore,Net Banking
FB4641,4560.49,4192.5,20.62,28,Airways,First,Delhi,Cash
FB4642,2446.73,5428.1,11.16,75,E Airlines,Premium Economy,Paris,Net Banking
FB4643,2438.24,3373.5,18.32,60,Q Airways,Business,London,PayPal
FB4644,3850.76,2227.2,7.1,57,E Airlines,Business,Dubai,PayPal
FB4645,941.56,8363.0,2.95,39,E Airlines,Premium Economy,Dubai,Debit Card
FB4646,2538.87,6320.5,9.13,52,E Airlines,Premium Economy,Frankfurt,UPI
FB4647,2263.93,2641.8,10.37,77,S Airlines,Business,London,PayPal
FB4648,3065.17,4039.2,0.91,68,Airways,First,Singapore,Debit Card
FB4649,4997.88,7224.2,20.46,61,B Airways,Business,Frankfurt,UPI
FB4650,3893.35,1145.1,9.3,23,Q Airways,First,Paris,Credit Card
FB4651,2109.76,2025.2,14.72,45,E Airlines,First,London,Debit Card
FB4652,4172.25,1157.0,2.31,48,Airways,Economy,Mumbai,PayPal
FB4653,1019.4,9804.1,4.79,72,Q Airways,Premium Economy,London,PayPal
FB4654,346.23,9103.2,22.3,25,B Airways,Economy,London,Net Banking
FB4655,1181.35,9113.8,15.41,22,B Airways,First,Paris,UPI
FB4656,1833.98,8681.0,23.78,59,E Airlines,Business,Dubai,PayPal
FB4657,2650.79,8131.8,24.97,71,B Airways,Economy,Frankfurt,Net Banking
FB4658,3152.62,5880.8,9.61,65,B Airways,Business,Singapore,UPI
FB4659,4570.91,7814.7,7.82,61,Q Airways,First,Frankfurt,Debit Card
FB4660,2647.3,748.8,21.53,34,Q Airways,Business,London,Debit Card
FB4661,2606.12,7571.1,24.97,55,E Airlines,Economy,Delhi,Net Banking
FB4662,441.17,9401.2,15.93,26,Airways,First,Dubai,Debit Card
FB4663,367.58,6154.2,19.98,27,E Airlines,Premium Economy,Dubai,Net Banking
FB4664,2845.57,4482.9,19.65,37,S Airlines,Economy,New York,Cash
FB4665,2303.26,3545.9,9.21,31,B Airways,Economy,London,UPI
FB4666,4228.07,7820.8,14.57,31,Airways,Premium Economy,Paris,Net Banking
FB4667,971.26,8405.8,20.91,43,Q Airways,First,Delhi,UPI
FB4668,319.86,10490.3,17.36,46,S Airlines,Premium Economy,London,Cash
FB4669,2355.39,4305.3,1.02,66,S Airlines,Economy,Delhi,UPI
FB4670,1339.9,9306.3,8.75,79,B Airways,First,Dubai,Net Banking
FB4671,438.15,6867.9,4.04,44,Q Airways,Business,Delhi,Debit Card
FB4672,3678.07,10629.2,6.21,42,Airways,Economy,Frankfurt,UPI
FB4673,735.65,6475.4,22.68,33,Q Airways,Business,London,UPI
FB4674,3119.93,6356.3,1.4,53,B Airways,Premium Economy,Mumbai,PayPal
FB4675,1549.04,7061.2,5.89,51,S Airlines,First,Mumbai,PayPal
FB4676,1032.78,9067.0,8.08,33,B Airways,Premium Economy,Delhi,Cash
FB4677,2022.81,11586.9,15.61,50,E Airlines,Business,Paris,Credit Card
FB4678,4046.94,1160.7,13.59,20,S Airlines,Economy,London,Debit Card
FB4679,2082.05,925.2,5.85,40,B Airways,First,Singapore,Net Banking
FB4680,3803.69,11269.3,4.52,28,Airways,Premium Economy,Mumbai,Cash
FB4681,802.33,6499.5,6.3,65,Airways,Business,New York,Net Banking
FB4682,3909.3,7494.4,12.81,75,Airways,Business,Dubai,Net Banking
FB4683,1337.28,5944.4,7.14,35,E Airlines,Economy,Frankfurt,UPI
FB4684,3451.49,1395.8,23.72,64,Q Airways,Business,London,Cash
FB4685,2915.75,9286.6,11.86,58,Airways,First,London,Cash
FB4686,4659.89,9042.5,1.94,61,E Airlines,Business,Frankfurt,PayPal
FB4687,2059.15,3946.9,18.37,46,Airways,Economy,Mumbai,Debit Card
FB4688,517.59,3883.0,8.56,76,E Airlines,Premium Economy,Frankfurt,Credit Card
FB4689,291.95,10102.7,16.51,67,Airways,First,Frankfurt,Net Banking
FB4690,4168.92,1146.6,7.35,22,Q Airways,Premium Economy,Singapore,Debit Card
FB4691,2718.73,10608.9,14.48,41,B Airways,Premium Economy,New York,PayPal
FB4692,3921.17,3302.9,19.42,46,Airways,Business,Frankfurt,Debit Card
FB4693,1325.24,7237.9,23.24,46,B Airways,Business,Dubai,Net Banking
FB4694,1856.4,11251.1,6.9,77,Airways,Economy,Singapore,UPI
FB4695,344.5,8234.0,8.7,43,Q Airways,Business,Dubai,UPI
FB4696,4815.16,5148.8,11.87,57,B Airways,Business,Mumbai,Net Banking
FB4697,3405.77,8367.6,23.22,20,E Airlines,Premium Economy,London,PayPal
FB4698,4679.38,4324.6,22.58,19,Airways,First,Dubai,PayPal
FB4699,1474.38,3543.9,2.7,42,Airways,Business,London,Cash
FB4700,3135.03,11961.2,3.73,36,E Airlines,First,Delhi,Credit Card
FB4701,3456.8,9084.2,12.64,57,Q Airways,Business,Delhi,UPI
FB4702,1724.24,7843.2,3.11,19,S Airlines,Business,New York,Credit Card
FB4703,4270.92,4456.9,8.97,36,Airways,Economy,Mumbai,Debit Card
FB4704,4746.38,875.2,4.14,18,E Airlines,Business,New York,Debit Card
FB4705,4447.3,663.4,16.08,79,S Airlines,Economy,Mumbai,Net Banking
FB4706,3747.52,6783.9,23.76,44,Airways,Premium Economy,Paris,Net Banking
FB4707,1531.83,9215.8,24.92,71,B Airways,First,Mumbai,Net Banking
FB4708,1551.76,6587.3,9.69,62,E Airlines,Business,Delhi,PayPal
FB4709,4824.13,10137.2,15.18,72,B Airways,Economy,Dubai,UPI
FB4710,249.37,691.1,21.48,69,Q Airways,Premium Economy,Frankfurt,Credit Card
FB4711,3637.04,4591.0,3.38,66,S Airlines,Business,Frankfurt,Debit Card
FB4712,3589.98,3073.7,17.39,52,E Airlines,Economy,Frankfurt,Credit Card
FB4713,3188.91,5533.1,10.52,58,Airways,Economy,Singapore,UPI
FB4714,4952.52,1146.8,5.55,22,Airways,Premium Economy,Frankfurt,Credit Card
FB4715,1697.02,11463.3,10.37,55,S Airlines,Business,Mumbai,Credit Card
FB4716,1831.86,2912.1,2.36,21,B Airways,Business,Frankfurt,PayPal
FB4717,578.91,11091.0,17.54,34,B Airways,First,Singapore,Net Banking
FB4718,2325.43,5282.9,6.69,79,E Airlines,Business,Singapore,PayPal
FB4719,1453.03,11830.6,8.13,70,E Airlines,Economy,Delhi,PayPal
FB4720,1848.26,6782.5,3.47,38,B Airways,First,Paris,Credit Card
FB4721,4205.94,11190.7,21.68,70,E Airlines,First,Dubai,Credit Card
FB4722,4690.33,362.6,12.59,65,B Airways,Business,Delhi,PayPal
FB4723,1091.52,9054.4,14.52,48,S Airlines,First,Mumbai,Credit Card
FB4724,1988.04,10865.7,14.45,65,E Airlines,Economy,Delhi,PayPal
FB4725,4657.43,1934.7,10.56,39,B Airways,Economy,Delhi,Cash
FB4726,496.68,1424.7,5.22,28,E Airlines,Premium Economy,Delhi,PayPal
FB4727,643.33,5267.5,18.76,51,Airways,Economy,Mumbai,Debit Card
FB4728,981.4,11224.0,3.61,66,Airways,Premium Economy,Mumbai,Debit Card
FB4729,3057.02,6645.9,3.04,32,Q Airways,First,New York,Credit Card
FB4730,922.27,6471.2,17.9,67,B Airways,Premium Economy,Delhi,PayPal
FB4731,4846.77,1951.2,5.62,78,Q Airways,Business,Delhi,PayPal
FB4732,2344.23,309.2,8.02,27,B Airways,Premium Economy,Singapore,Net Banking
FB4733,2607.29,9778.6,12.14,55,E Airlines,Business,New York,Net Banking
FB4734,1383.96,1324.6,11.51,49,B Airways,First,Dubai,Net Banking
FB4735,2460.61,7716.0,17.86,70,Airways,Premium Economy,Singapore,PayPal
FB4736,3377.19,11001.0,15.77,65,E Airlines,Economy,Paris,PayPal
FB4737,3805.65,2741.2,16.29,48,Airways,Business,Dubai,Debit Card
FB4738,3818.57,8083.7,17.99,54,E Airlines,First,New York,UPI
FB4739,2973.88,1220.8,7.67,61,B Airways,Economy,Paris,Credit Card
FB4740,4540.93,7363.9,8.4,45,B Airways,Business,Dubai,Debit Card
FB4741,4123.56,2218.0,11.23,48,Airways,First,Delhi,Net Banking
FB4742,3833.83,8910.7,8.03,23,S Airlines,First,New York,Debit Card
FB4743,466.91,3824.4,24.63,31,B Airways,Economy,New York,Debit Card
FB4744,233.01,5721.7,20.44,75,S Airlines,First,Singapore,Debit Card
FB4745,1219.75,7313.3,4.53,40,E Airlines,Premium Economy,Dubai,Net Banking
FB4746,3384.91,2303.9,0.64,33,S Airlines,First,Paris,UPI
FB4747,2173.75,8977.2,1.55,42,Airways,Business,Dubai,Cash
FB4748,2131.55,3840.9,6.48,56,Q Airways,Business,Mumbai,Credit Card
FB4749,4446.02,8049.8,3.3,19,Q Airways,Business,Dubai,Credit Card
FB4750,4498.7,2151.9,13.57,55,Airways,Premium Economy,Frankfurt,Debit Card
FB4751,4564.04,8351.0,21.52,58,Q Airways,Economy,Delhi,UPI
FB4752,1706.61,1799.8,18.55,56,Airways,Premium Economy,London,Net Banking
FB4753,3517.07,5276.7,5.78,51,B Airways,Premium Economy,Mumbai,Cash
FB4754,1503.84,3192.3,10.28,68,S Airlines,Premium Economy,London,Cash
FB4755,1114.93,9056.0,12.94,57,Q Airways,First,New York,Debit Card
FB4756,1086.24,3365.8,20.35,60,B Airways,Economy,Delhi,Debit Card
FB4757,1842.12,10616.1,21.06,42,Q Airways,First,Frankfurt,Net Banking
FB4758,2263.8,10734.3,22.79,53,E Airlines,Premium Economy,New York,Net Banking
FB4759,4188.56,2598.4,12.98,33,Airways,Business,London,PayPal
FB4760,775.48,7482.0,17.51,74,Airways,Premium Economy,New York,Net Banking
FB4761,3727.64,1326.3,3.24,35,B Airways,Economy,Dubai,Debit Card
FB4762,2750.98,4881.0,14.35,30,E Airlines,Business,London,UPI
FB4763,1582.14,8645.9,6.59,76,S Airlines,Economy,Singapore,Debit Card
FB4764,2565.53,8015.3,11.08,54,E Airlines,Premium Economy,Delhi,Debit Card
FB4765,1639.72,7609.0,16.03,44,E Airlines,Economy,Singapore,Cash
FB4766,3061.19,3605.7,6.8,51,S Airlines,First,London,Net Banking
FB4767,2282.45,4722.9,1.78,28,S Airlines,Business,New York,Credit Card
FB4768,989.15,1504.5,0.75,18,E Airlines,Economy,Frankfurt,Net Banking
FB4769,759.6,8712.6,1.04,30,Q Airways,Business,New York,PayPal
FB4770,2824.14,6195.5,0.7,47,Q Airways,Business,New York,UPI
FB4771,4531.58,8592.6,3.2,22,E Airlines,Premium Economy,Singapore,UPI
FB4772,1851.0,3212.6,6.37,35,Q Airways,Premium Economy,Mumbai,Net Banking
FB4773,3718.4,4095.9,5.92,31,S Airlines,Business,London,Net Banking
FB4774,3361.57,4210.3,24.68,30,S Airlines,Economy,Paris,Debit Card
FB4775,4671.46,601.2,8.0,49,Q Airways,Business,Singapore,Credit Card
FB4776,4140.71,4290.3,3.62,24,S Airlines,Premium Economy,Dubai,Debit Card
FB4777,2919.71,9698.7,13.87,25,Airways,Economy,London,Cash
FB4778,3353.75,10798.4,21.52,67,S Airlines,Business,Frankfurt,Cash
FB4779,4512.26,6363.2,17.11,24,E Airlines,Premium Economy,Paris,UPI
FB4780,2117.69,5629.4,7.75,69,B Airways,Business,Frankfurt,UPI
FB4781,1768.61,660.6,14.26,66,Q Airways,Business,Mumbai,Credit Card
FB4782,251.89,10586.7,18.01,33,Q Airways,Business,Dubai,UPI
FB4783,4167.45,452.2,18.34,60,S Airlines,Economy,London,PayPal
FB4784,4044.71,11353.6,16.83,48,S Airlines,Premium Economy,Frankfurt,Cash
FB4785,701.38,6023.8,21.83,68,B Airways,Premium Economy,Dubai,Credit Card
FB4786,2968.92,4300.6,21.82,44,B Airways,First,London,Cash
FB4787,2427.11,11113.4,14.68,77,E Airlines,Business,London,Net Banking
FB4788,769.8,585.4,11.03,50,Airways,Business,Delhi,Net Banking
FB4789,4906.73,7102.7,16.22,70,E Airlines,First,Singapore,Credit Card
FB4790,1230.54,6722.5,20.55,46,Q Airways,Business,London,Debit Card
FB4791,522.72,2866.0,0.64,25,S Airlines,Economy,Mumbai,PayPal
FB4792,3055.27,5318.0,24.8,50,E Airlines,First,Paris,PayPal
FB4793,3746.56,7931.5,4.98,79,S Airlines,Premium Economy,Singapore,UPI
FB4794,355.73,8807.4,12.02,58,S Airlines,Business,Delhi,Credit Card
FB4795,3361.84,308.4,21.86,36,E Airlines,Premium Economy,Singapore,PayPal
FB4796,2755.0,11261.2,6.01,38,E Airlines,Business,Singapore,UPI
FB4797,695.67,2224.9,12.18,58,B Airways,First,London,Cash
FB4798,1028.11,3032.9,3.75,38,Airways,Premium Economy,Mumbai,Debit Card
FB4799,2926.28,3382.6,10.18,42,B Airways,Business,London,UPI
FB4800,1622.52,742.5,4.84,59,Airways,Economy,Frankfurt,Net Banking
FB4801,4703.92,1739.7,9.41,73,E Airlines,First,Mumbai,Net Banking
FB4802,4129.95,11840.3,9.65,40,Airways,Business,Frankfurt,Cash
FB4803,4921.12,3988.0,24.83,28,Q Airways,Business,Mumbai,Credit Card
FB4804,1446.42,1649.0,24.87,50,B Airways,Business,Dubai,UPI
FB4805,4854.67,1551.8,3.31,37,B Airways,First,London,Cash
FB4806,2269.92,8717.7,18.29,42,B Airways,Business,New York,Net Banking
FB4807,1868.09,10298.5,1.77,43,S Airlines,Business,New York,Net Banking
FB4808,441.68,3306.3,1.24,57,S Airlines,Premium Economy,Frankfurt,Net Banking
FB4809,453.27,544.6,3.08,69,E Airlines,Premium Economy,Delhi,Debit Card
FB4810,3521.65,2910.2,24.15,29,E Airlines,First,Paris,Debit Card
FB4811,2398.06,961.2,23.55,49,S Airlines,First,New York,Net Banking
FB4812,1287.3,1509.7,5.25,50,B Airways,Economy,New York,PayPal
FB4813,3147.06,5348.6,4.46,27,S Airlines,Business,Singapore,Credit Card
FB4814,1413.72,2990.0,6.39,21,Airways,Premium Economy,Dubai,Debit Card
FB4815,2972.63,6336.6,13.13,32,B Airways,Premium Economy,Frankfurt,UPI
FB4816,1924.2,3265.9,14.46,68,S Airlines,Business,Delhi,Debit Card
FB4817,4153.05,11304.3,5.93,23,E Airlines,Business,Paris,UPI
FB4818,4139.34,10899.5,19.04,44,S Airlines,First,Paris,Debit Card
FB4819,2491.28,6931.6,8.08,22,Q Airways,Economy,London,Net Banking
FB4820,1883.93,4446.8,23.09,22,S Airlines,Economy,Mumbai,UPI
FB4821,1940.29,4759.4,16.59,35,B Airways,First,Frankfurt,Credit Card
FB4822,4067.43,5118.7,11.19,45,S Airlines,First,London,Debit Card
FB4823,1775.26,8812.7,19.85,52,E Airlines,Premium Economy,Paris,Debit Card
FB4824,1203.48,5584.2,20.54,76,Airways,First,London,Net Banking
FB4825,606.5,10323.7,7.62,39,Q Airways,Economy,Dubai,UPI
FB4826,2440.13,11345.9,8.82,51,B Airways,Premium Economy,Frankfurt,PayPal
FB4827,2514.23,4230.6,23.43,21,E Airlines,Economy,Delhi,Net Banking
FB4828,4236.36,6860.1,4.54,35,Q Airways,Business,Paris,UPI
FB4829,1261.95,1412.2,1.53,58,S Airlines,Economy,Frankfurt,Debit Card
FB4830,2028.76,2645.5,11.62,68,Q Airways,Premium Economy,New York,Debit Card
FB4831,4080.35,5137.5,20.13,43,Airways,Economy,Dubai,Debit Card
FB4832,4153.39,2712.6,19.41,59,Q Airways,Premium Economy,Delhi,Debit Card
FB4833,2046.13,10555.8,23.03,39,Q Airways,Premium Economy,New York,Cash
FB4834,2403.8,2151.9,13.56,64,S Airlines,First,Dubai,Debit Card
FB4835,1655.77,5631.2,2.95,50,S Airlines,Economy,Singapore,Debit Card
FB4836,4676.26,7386.7,14.92,78,B Airways,First,Mumbai,PayPal
FB4837,769.49,8394.8,19.57,60,S Airlines,First,New York,PayPal
FB4838,4682.0,4781.9,2.79,31,Q Airways,Economy,New York,UPI
FB4839,3482.56,10468.5,4.73,48,Airways,Premium Economy,Mumbai,Debit Card
FB4840,2751.55,6949.3,0.8,27,S Airlines,Business,Mumbai,Debit Card
FB4841,356.76,5442.2,15.04,68,B Airways,Economy,Singapore,UPI
FB4842,2482.86,1086.7,22.22,41,B Airways,First,Paris,Debit Card
FB4843,2157.19,5736.9,16.93,38,Q Airways,First,Paris,Debit Card
FB4844,973.85,9902.6,24.56,65,S Airlines,Premium Economy,Singapore,Net Banking
FB4845,3350.77,7490.1,2.04,25,S Airlines,First,Mumbai,Cash
FB4846,4861.52,10036.3,22.62,49,B Airways,Business,Mumbai,UPI
FB4847,2898.51,6079.9,20.44,48,S Airlines,First,Delhi,Net Banking
FB4848,3630.82,1686.0,8.2,51,Q Airways,Premium Economy,Delhi,PayPal
FB4849,528.56,459.6,24.35,40,Airways,Economy,New York,Credit Card
FB4850,2204.8,3847.7,7.55,42,Q Airways,Premium Economy,London,Credit Card
FB4851,758.52,8466.5,22.29,24,S Airlines,First,New York,PayPal
FB4852,3141.42,9546.0,22.08,36,Q Airways,Premium Economy,Frankfurt,Cash
FB4853,4704.71,3760.3,19.06,24,E Airlines,First,Frankfurt,Credit Card
FB4854,3376.53,6099.2,14.31,64,E Airlines,Premium Economy,Frankfurt,Cash
FB4855,568.65,5227.1,3.44,25,S Airlines,Economy,Dubai,Credit Card
FB4856,1902.4,5103.1,13.53,31,S Airlines,First,Delhi,Credit Card
FB4857,2843.18,3006.8,9.24,18,Airways,Business,Delhi,Net Banking
FB4858,2135.4,1895.5,19.91,78,Q Airways,Business,Delhi,Credit Card
FB4859,4201.49,2601.3,19.07,30,Airways,Business,Delhi,PayPal
FB4860,4110.42,947.4,22.81,20,S Airlines,Business,New York,Cash
FB4861,3136.79,2618.1,0.86,70,S Airlines,First,Singapore,Debit Card
FB4862,1992.6,407.7,20.32,45,B Airways,First,London,Debit Card
FB4863,1425.61,7638.9,23.49,55,Airways,Economy,Delhi,Debit Card
FB4864,708.2,4001.6,19.84,68,S Airlines,Premium Economy,Paris,Cash
FB4865,1903.51,11685.8,3.69,32,E Airlines,First,Dubai,Cash
FB4866,2183.23,2566.5,2.49,53,B Airways,Business,Frankfurt,Debit Card
FB4867,3443.95,4346.2,1.01,70,Q Airways,First,Delhi,PayPal
FB4868,3359.17,4486.7,15.9,20,B Airways,Business,Singapore,Credit Card
FB4869,536.52,398.9,15.93,21,Q Airways,Economy,Paris,Debit Card
FB4870,2097.24,10118.7,24.68,22,E Airlines,Premium Economy,Frankfurt,UPI
FB4871,1072.54,674.3,10.25,67,Q Airways,First,Mumbai,Cash
FB4872,952.7,11300.1,8.63,43,Airways,Premium Economy,New York,UPI
FB4873,4171.05,10737.3,15.8,42,Q Airways,Business,Mumbai,UPI
FB4874,401.19,6565.6,20.73,27,Q Airways,Business,Frankfurt,Cash
FB4875,2212.08,6660.1,23.45,25,B Airways,Premium Economy,London,Debit Card
FB4876,1007.38,7949.2,20.18,29,E Airlines,Economy,Mumbai,PayPal
FB4877,4420.79,4828.5,10.95,71,Q Airways,Premium Economy,Delhi,Net Banking
FB4878,2873.79,7872.5,16.06,75,Airways,Premium Economy,Frankfurt,UPI
FB4879,1310.63,823.8,21.48,76,B Airways,First,Singapore,Debit Card
FB4880,2611.65,932.4,12.52,20,E Airlines,First,London,Net Banking
FB4881,3711.13,5649.6,5.81,44,E Airlines,Business,Paris,UPI
FB4882,4798.97,6730.6,4.66,67,S Airlines,First,Delhi,Debit Card
FB4883,1258.14,10687.5,0.5,40,Airways,Economy,Mumbai,UPI
FB4884,4453.67,1524.5,18.1,57,B Airways,Economy,Dubai,Debit Card
FB4885,4684.66,9925.0,3.22,75,B Airways,Economy,New York,PayPal
FB4886,4598.82,2757.6,6.47,50,Airways,Business,Delhi,Credit Card
FB4887,3249.99,4910.8,7.8,31,E Airlines,Economy,Dubai,Credit Card
FB4888,3223.14,4004.2,14.23,71,Q Airways,Economy,Paris,Cash
FB4889,2135.41,4981.8,10.25,40,Airways,First,Dubai,Net Banking
FB4890,3811.51,2060.8,17.03,48,B Airways,Business,Paris,UPI
FB4891,2750.21,6191.8,1.86,30,Airways,Premium Economy,London,UPI
FB4892,3451.7,9679.2,3.54,74,E Airlines,Economy,Singapore,Debit Card
FB4893,2256.6,5465.9,12.73,29,S Airlines,First,Mumbai,Net Banking
FB4894,3711.18,6040.2,8.76,52,S Airlines,Premium Economy,New York,UPI
FB4895,4157.46,10230.6,7.75,35,Q Airways,Economy,Mumbai,Net Banking
FB4896,902.89,8560.9,2.14,38,Q Airways,Premium Economy,New York,Net Banking
FB4897,4198.06,6038.3,22.45,62,E Airlines,Premium Economy,Delhi,Credit Card
FB4898,2793.42,3315.0,17.45,64,Q Airways,Business,Frankfurt,UPI
FB4899,4254.4,10653.6,3.48,59,S Airlines,Business,Mumbai,UPI
FB4900,2270.25,7051.1,2.09,18,E Airlines,Economy,London,Cash
FB4901,2019.39,2887.4,24.38,78,E Airlines,Economy,Mumbai,Net Banking
FB4902,4592.29,3448.7,17.19,55,E Airlines,Business,Delhi,Debit Card
FB4903,1405.61,9696.7,10.73,58,Airways,Economy,Mumbai,Credit Card
FB4904,4252.22,816.5,17.69,59,Q Airways,Economy,Singapore,Cash
FB4905,2523.3,11907.5,19.03,64,B Airways,Business,Paris,Credit Card
FB4906,2667.66,1825.1,19.61,26,S Airlines,Premium Economy,Dubai,Debit Card
FB4907,1680.65,9614.0,12.21,40,Q Airways,Economy,Dubai,Cash
FB4908,2950.6,4918.9,11.03,31,S Airlines,First,Paris,Credit Card
FB4909,1761.01,6058.9,0.77,28,Q Airways,Business,Dubai,Debit Card
FB4910,388.49,10603.6,23.2,24,B Airways,Economy,Singapore,PayPal
FB4911,1505.59,5131.1,15.28,48,S Airlines,Economy,London,Cash
FB4912,230.62,6588.7,5.48,41,B Airways,Business,Delhi,Debit Card
FB4913,4896.1,876.8,23.03,43,S Airlines,First,Singapore,Cash
FB4914,4835.59,327.5,22.92,47,Airways,First,Delhi,UPI
FB4915,2096.75,3164.2,24.74,51,Airways,Business,London,UPI
FB4916,3696.18,8262.8,21.91,63,S Airlines,First,Singapore,Credit Card
FB4917,1859.87,1718.8,24.95,55,S Airlines,Economy,Mumbai,Net Banking
FB4918,3421.25,1631.0,6.49,22,B Airways,First,Frankfurt,PayPal
FB4919,4066.06,5108.2,21.14,22,E Airlines,Economy,London,Net Banking
FB4920,4744.43,7879.7,20.66,78,S Airlines,Premium Economy,Dubai,Debit Card
FB4921,2121.02,8631.2,6.16,36,Q Airways,First,Singapore,Cash
FB4922,3959.83,2387.9,2.91,68,Q Airways,Premium Economy,London,UPI
FB4923,1476.46,1231.2,24.5,55,Q Airways,Business,London,Net Banking
FB4924,4953.6,11302.6,7.75,45,Airways,First,Singapore,UPI
FB4925,323.69,3349.8,21.84,43,B Airways,Economy,Dubai,PayPal
FB4926,3096.94,10284.2,0.6,78,Airways,First,Paris,Debit Card
FB4927,3365.63,10402.8,1.02,59,Q Airways,Business,Dubai,PayPal
FB4928,3502.62,9338.5,11.91,40,S Airlines,Business,London,PayPal
FB4929,777.86,2275.4,6.35,63,Q Airways,Economy,Delhi,Debit Card
FB4930,4704.94,9915.1,17.4,66,S Airlines,First,Paris,Cash
FB4931,1069.68,9300.2,14.36,47,B Airways,Premium Economy,New York,PayPal
FB4932,3189.22,7281.7,2.4,20,E Airlines,Business,Paris,Net Banking
FB4933,1268.85,4245.3,4.48,45,S Airlines,Business,London,Debit Card
FB4934,1674.64,3371.4,10.01,50,Airways,Economy,Singapore,Debit Card
FB4935,2823.0,1726.1,5.05,59,Q Airways,First,Singapore,UPI
FB4936,2202.53,6264.2,19.91,20,Q Airways,Premium Economy,Singapore,Credit Card
FB4937,969.08,7147.6,10.69,22,Q Airways,First,Dubai,PayPal
FB4938,1020.49,4504.3,2.79,74,S Airlines,First,Mumbai,Net Banking
FB4939,2207.09,5861.7,12.37,36,B Airways,Premium Economy,Singapore,Cash
FB4940,3834.96,4553.1,2.73,59,S Airlines,Economy,Singapore,PayPal
FB4941,4510.23,7799.8,3.66,79,Airways,Business,Paris,Cash
FB4942,603.81,10844.7,6.37,75,Q Airways,Economy,Delhi,UPI
FB4943,2086.9,2217.9,21.56,74,S Airlines,Economy,Delhi,PayPal
FB4944,681.18,4762.5,23.15,65,Q Airways,First,London,Cash
FB4945,279.64,1948.2,20.74,18,Airways,Premium Economy,London,PayPal
